q_id,source_lang,target_lang,q_src,q_tgt,a_src,a_tgt,correct_target,language_version_count,qa_topic,question_type,cooc_num_pairs_w10,cooc_total_pairs_w10,cooc_coverage_ratio_w10,cooc_unseen_keywords_count_w10,cooc_unseen_keywords_ratio_w10,cooc_avg_pmi_w10,cooc_max_pmi_w10,cooc_min_pmi_w10,cooc_std_pmi_w10,cooc_num_pairs_w50,cooc_total_pairs_w50,cooc_coverage_ratio_w50,cooc_unseen_keywords_count_w50,cooc_unseen_keywords_ratio_w50,cooc_avg_pmi_w50,cooc_max_pmi_w50,cooc_min_pmi_w50,cooc_std_pmi_w50,cooc_num_pairs,cooc_total_pairs,cooc_coverage_ratio,cooc_unseen_keywords_count,cooc_unseen_keywords_ratio,cooc_avg_pmi,cooc_max_pmi,cooc_min_pmi,cooc_std_pmi,target_mdd,target_max_tree_depth,target_crossing_rate,target_sentence_count,source_mdd,source_max_tree_depth,source_crossing_rate,source_sentence_count,source_family,source_genus,target_family,target_genus,source_script,source_syllables,source_wiki_size,target_script,target_syllables,target_wiki_size
33,en,de,In which country was AFN Bremerhaven located?,In welchem Land befand sich AFN Bremerhaven?,"AFN Bremerhaven was located in Germany. AFN stands for American Forces Network, and AFN Bremerhaven was one of the network's broadcasting stations serving U.S. military personnel stationed in and around Bremerhaven, Germany.","AFN Bremerhaven befand sich in Deutschland. AFN steht für American Forces Network, und der Sender diente als Unterhaltungs- und Nachrichtenquelle für die in Deutschland stationierten US-Streitkräfte. Bremerhaven war einer der Standorte in Deutschland, an denen AFN vertreten war.",True,1,geography,location,5,10.0,0.5,0,0.0,0.5131811961319533,1.110375905766343,0.0,0.4458913663437872,5,10.0,0.5,0,0.0,0.3949722819440704,0.7116738544682176,0.0,0.3256977542493795,5,10.0,0.5,0,0.0,0.5131811961319533,1.110375905766343,0.0,0.4458913663437872,1.7142857142857142,3.0,0.0,1,1.8571428571428572,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
30,en,de,What was the position of August Joseph Donatelli's plane during World War II when it was shot down?,"Welche Position hatte August Joseph Donatelli im Flugzeug während des Zweiten Weltkriegs, als es abgeschossen wurde?","August Joseph Donatelli served as a waist gunner on a B-17 bomber during World War II. When his plane was shot down, he occupied this position, which is located on the side of the aircraft, typically midway between the nose and the tail. Waist gunners were responsible for defending the aircraft from enemy fighters approaching from the sides.",August Joseph Donatelli war während des Zweiten Weltkriegs ein Funker und Bordschütze in einem Bomberflugzeug.,False,1,history,event,81,120.0,0.675,0,0.0,0.365868540960555,5.29622890823228,0.0,0.9566116345525484,84,120.0,0.7,0,0.0,0.3383490517008573,4.400813014364673,0.0,0.8452126369407656,81,120.0,0.675,0,0.0,0.365868540960555,5.29622890823228,0.0,0.9566116345525484,3.7777777777777777,3.0,0.0,1,4.0,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
55,en,de,What was the television network that aired The Greatest Canadian Invention?,Welcher Fernsehsender strahlte Die größte kanadische Erfindung aus?,"The television network that aired ""The Greatest Canadian Invention"" was CBC Television.","Die Dokumentarserie ""Die größte kanadische Erfindung"" wurde von CBC Television ausgestrahlt.",False,1,culture,organization,14,36.0,0.3888888888888889,0,0.0,0.890593436916059,5.44399430984257,0.0,1.867950137840974,21,36.0,0.5833333333333334,0,0.0,1.0662886407547891,5.683717976270296,0.0,1.6965404296123587,14,36.0,0.3888888888888889,0,0.0,0.890593436916059,5.44399430984257,0.0,1.867950137840974,1.5714285714285714,2.5,0.0,2,2.909090909090909,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
39,en,de,Since which decade did bowl games start counting toward single-season and career statistics?,Ab welchem Jahrzehnt wurden Bowl-Spiele in die Statistiken für einzelne Saisons und Karrieren einbezogen?,"Bowl games started counting toward single-season and career statistics beginning in the 2002 season. Prior to that, statistics from bowl games were not included in a player’s season or career totals.","Bowl-Spiele wurden ab den 2000er Jahren in die Statistiken für einzelne Saisons und Karrieren im College Football einbezogen. Vor dieser Änderung zählten Statistiken aus Bowl-Spielen nicht zu den offiziellen Saison- oder Karrierewerten der Spieler. Die NCAA änderte ihre Regelung ab der Saison 2002, sodass nun auch Leistungen aus Bowl-Spielen berücksichtigt werden.",True,1,sports,date_time,35,66.0,0.5303030303030303,0,0.0,0.2884307441283008,1.8393725378086208,0.0,0.4669385260735007,45,66.0,0.6818181818181818,0,0.0,0.2870670070784786,3.0104717989505287,0.0,0.601824634797768,35,66.0,0.5303030303030303,0,0.0,0.2884307441283008,1.8393725378086208,0.0,0.4669385260735007,3.8125,5.0,0.0,1,2.8666666666666667,6.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
63,en,de,What is the original name of Entebbe General Hospital?,Wie lautete der ursprüngliche Name des Allgemeinen Krankenhauses Entebbe?,The original name of Entebbe General Hospital is Entebbe Military Hospital.,"Der ursprüngliche Name des Allgemeinen Krankenhauses Entebbe war ""Kaiserlich Deutsches Krankenhaus.""",False,2,health,definition,36,55.0,0.6545454545454545,0,0.0,0.5257684378594154,3.421152350337242,0.0,0.9725927110762872,41,55.0,0.7454545454545455,0,0.0,0.3661268215152435,4.331835424905423,0.0,0.8446563789773027,36,55.0,0.6545454545454545,0,0.0,0.5257684378594154,3.421152350337242,0.0,0.9725927110762872,2.4444444444444446,4.0,0.0,1,3.0,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
56,en,de,What was the name of the University of Detroit's halfback in the 1929 football season?,Wie hieß der Halfback der University of Detroit in der Football-Saison 1929?,The University of Detroit's halfback in the 1929 football season was Lloyd Brazil. He was a standout player and is well remembered in the history of the university's football program.,Der Halfback der University of Detroit in der Football-Saison 1929 hieß Lloyd Brazil. Er war einer der herausragenden Spieler des Teams und trug maßgeblich zum Erfolg der Mannschaft in jener Saison bei.,True,1,sports,person,25,55.0,0.4545454545454545,0,0.0,0.7181732989164018,3.189026267293279,0.0,1.0201410958605563,30,55.0,0.5454545454545454,0,0.0,0.4971682877795594,3.0431000496432685,0.0,0.7894419430668025,25,55.0,0.4545454545454545,0,0.0,0.7181732989164018,3.189026267293279,0.0,1.0201410958605563,3.2142857142857144,4.0,0.0,1,3.75,6.0,0.0625,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
42,en,de,What is the original name of the Flood Modeller software?,Wie hieß die Flood Modeller-Software ursprünglich?,The Flood Modeller software was originally known as ISIS. It was developed by HR Wallingford and has been used for hydrodynamic modeling and flood risk management.,"Die Flood Modeller-Software hieß ursprünglich ""ISIS"". Diese Software war bekannt für die Modellierung von Hochwasserszenarien und wurde später in Flood Modeller umbenannt, um moderne Ansprüche und Entwicklungen im Bereich der Wasserwirtschaft besser widerzuspiegeln.",True,1,technology,work_creation,9,21.0,0.4285714285714285,0,0.0,1.437975530381196,9.51441868834702,0.0,2.9987006189798784,11,21.0,0.5238095238095238,0,0.0,1.1348884566701611,8.09163655333379,0.0,2.3289658837848357,9,21.0,0.4285714285714285,0,0.0,1.437975530381196,9.51441868834702,0.0,2.9987006189798784,2.75,4.0,0.0,1,3.2,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
46,en,de,What religious practice did the Magars follow?,Welche religiöse Praxis befolgten die Magars?,"The Magars, who are an indigenous ethnic group primarily residing in Nepal, have traditionally practiced a blend of religions and spiritual beliefs. Historically, their religious practices have included elements of shamanism and animism, with a strong emphasis on nature worship and the veneration of ancestors. Shamans, known locally as ""Bijuwa"" or ""Dhami,"" play a crucial role in their spiritual and community life, performing rituals to appease spirits and seek guidance.

In contemporary times, many Magars have also adopted Hinduism and Buddhism, reflecting the broader religious landscape of Nepal. As a result, their religious practices today may incorporate Hindu and Buddhist customs alongside their indigenous traditions. This syncretism allows the Magars to maintain their cultural identity while also being part of the larger religious communities in Nepal.","Die Magars, eine ethnische Gruppe aus Nepal, befolgen traditionell eine Mischung aus animistischen und buddhistischen Praktiken. Sie verehren Naturgeister und Ahnengeister, ein Glaube, der eng mit ihrer animistischen Tradition verbunden ist. Der Buddhismus, insbesondere der tibetische Vajrayana-Buddhismus, hat ebenfalls Einfluss auf ihre religiösen Praktiken. In jüngerer Zeit haben sich einige Magars auch zum Hinduismus bekannt, was auf den Einfluss der größeren hinduistischen Gesellschaft in Nepal zurückzuführen ist. Diese synkretistische Kombination von Glaubensrichtungen spiegelt die Vielfalt und den kulturellen Reichtum der Magar-Gemeinschaft wider.",False,1,culture,other,4,21.0,0.1904761904761904,1,0.1428571428571428,0.8752058842526281,2.1241618819913963,0.0,0.8027396603864903,5,21.0,0.238095238095238,1,0.1428571428571428,0.2842162129820952,0.9212718377438124,0.0,0.351288350917231,4,21.0,0.1904761904761904,1,0.1428571428571428,0.8752058842526281,2.1241618819913963,0.0,0.8027396603864903,1.6666666666666667,3.0,0.0,1,1.8571428571428572,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
57,en,de,What does the lowest part of the Espiritu Santo Formation consist of?,Was ist der unterste Teil der Espiritu-Santo-Formation?,"The Espiritu Santo Formation, primarily located in Panama, is a geological formation known for its fossil-rich deposits. The lowest part of the Espiritu Santo Formation commonly consists of marine sediments, primarily composed of sandstone, siltstone, and shale. These sedimentary rocks were deposited in a marine environment, suggesting that the area was once underwater. The precise composition can vary slightly depending on the specific location within the formation, but the presence of marine fossils is typical, indicating the ancient marine conditions during the time of deposition.","Der unterste Teil der Espiritu-Santo-Formation ist die San-Lorenzo-Formation. Diese geologische Formation besteht hauptsächlich aus Sedimentgesteinen und ist ein wichtiger Bestandteil der geologischen Struktur in bestimmten Regionen, insbesondere in Teilen Mexikos. Sie ist bekannt für ihre Fossilienfunde, die wichtige Informationen über die Erdgeschichte liefern.",False,1,science,definition,18,45.0,0.4,1,0.1,1.5099390574867897,10.17395526864445,0.0,2.8130945851499365,21,45.0,0.4666666666666667,1,0.1,1.027248608338036,9.11274432176677,0.0,2.3129211051103633,18,45.0,0.4,1,0.1,1.5099390574867897,10.17395526864445,0.0,2.8130945851499365,2.5454545454545454,4.0,0.0,1,4.666666666666667,4.0,0.0833333333333333,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
66,en,de,In which year was the Toronto edition of Ming Pao Daily News launched?,In welchem Jahr wurde die Toronto-Ausgabe der Ming Pao Daily News ins Leben gerufen?,The Toronto edition of Ming Pao Daily News was launched in 1993.,Die Toronto-Ausgabe der Ming Pao Daily News wurde im Jahr 1993 ins Leben gerufen.,True,1,history,date_time,38,66.0,0.5757575757575758,0,0.0,0.659759491897915,4.3055292267028795,0.0,1.0848936470413384,44,66.0,0.6666666666666666,0,0.0,0.4644697521724888,3.3702948949632603,0.0,0.80777642192888,38,66.0,0.5757575757575758,0,0.0,0.659759491897915,4.3055292267028795,0.0,1.0848936470413384,3.588235294117647,4.0,0.0,1,3.6153846153846154,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
31,en,de,In what year was the NIH MERIT Award first created?,In welchem Jahr wurde der NIH MERIT Award erstmals verliehen?,The National Institutes of Health (NIH) MERIT (Method to Extend Research in Time) Award was first established in 1986.,Der NIH MERIT Award wurde erstmals im Jahr 1986 verliehen.,False,1,health,date_time,16,28.0,0.5714285714285714,0,0.0,1.541616309638798,4.777355884712412,0.4558154505380071,1.0302120299048654,20,28.0,0.7142857142857143,0,0.0,1.3562841851399343,4.351931115785872,0.0,1.0557789316510555,16,28.0,0.5714285714285714,0,0.0,1.541616309638798,4.777355884712412,0.4558154505380071,1.0302120299048654,2.6,3.0,0.0,1,2.6,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
45,en,de,What was the name of the military base established in the Vedder Crossing area in 1941?,Wie hieß der 1941 im Gebiet Vedder Crossing errichtete Militärstützpunkt?,The military base established in the Vedder Crossing area in 1941 was named Camp Chilliwack.,Der 1941 im Gebiet Vedder Crossing errichtete Militärstützpunkt hieß Camp Chilliwack.,True,1,history,entity_object,9,45.0,0.2,1,0.1,0.7527070580662941,4.031278998426066,0.0,1.2883369593672902,13,45.0,0.2888888888888888,0,0.0,0.5024551829779883,3.0193412378984847,0.0,0.8863962240342279,9,45.0,0.2,1,0.1,0.7527070580662941,4.031278998426066,0.0,1.2883369593672902,3.909090909090909,6.0,0.0,1,3.4375,6.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
60,en,de,"In the 1999 New Zealand general election, which party did Helen Clark lead to victory?",Welche Partei führte Helen Clark bei den Parlamentswahlen in Neuseeland 1999 zum Sieg?,"In the 1999 New Zealand general election, Helen Clark led the Labour Party to victory.",Helen Clark führte bei den Parlamentswahlen in Neuseeland 1999 die Labour Party zum Sieg.,True,2,politics,person,64,91.0,0.7032967032967034,0,0.0,0.6223533752896055,5.672667248688267,0.0,1.231813394364727,77,91.0,0.8461538461538461,0,0.0,0.5533568874808983,5.348259699830615,0.0,1.1033314057598929,64,91.0,0.7032967032967034,0,0.0,0.6223533752896055,5.672667248688267,0.0,1.231813394364727,3.5,4.0,0.0,1,2.8125,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
29,en,de,What kind of systems does International Road Dynamics provide to ensure that vehicles depart terminals within acceptable weight limits?,"Welche Art von Systemen bietet International Road Dynamics an, um sicherzustellen, dass Fahrzeuge die Terminals innerhalb der zulässigen Gewichtsgrenzen verlassen?","International Road Dynamics (IRD) provides a range of systems that help ensure vehicles depart terminals within acceptable weight limits. These systems typically include:

1. **Weigh-in-Motion (WIM) Systems**: These are used to measure the weight of vehicles as they move over sensors embedded in the road surface. It helps to accurately and efficiently ensure that vehicles comply with legal weight limits without stopping them.

2. **Static Weighing Systems**: These systems require vehicles to stop on a scale to measure their weight. They are generally used for precise weight measurements and are often found at loading docks or terminal exits.

3. **Overload Detection Systems**: These systems identify vehicles that exceed the weight limits and can trigger alerts or notifications for enforcement action or vehicle re-routing.

4. **Vehicle Classification Systems**: By classifying vehicles into categories, these systems can apply different weight limits and ensure compliance according to the vehicle type.

5. **Integrated Software Solutions**: IRD often pairs its physical systems with software for data collection, analysis, and reporting. This software helps monitor and manage vehicle weights and loads over time.

These systems collectively help in automating the process of weight compliance, reducing delays, and maintaining safety and regulatory compliance at terminals.","International Road Dynamics (IRD) bietet eine Vielzahl von Systemen an, um sicherzustellen, dass Fahrzeuge die Terminals innerhalb der zulässigen Gewichtsgrenzen verlassen. Zu den wichtigsten Systemen gehören:

1. **Wiege-in-Bewegung (Weigh-in-Motion, WIM):** Diese Systeme erfassen das Gewicht von Fahrzeugen, während sie in Bewegung sind. Sie ermöglichen effiziente Gewichtskontrollen ohne die Notwendigkeit von Stopps oder Verzögerungen.

2. **On-Board-Wiegesysteme:** Diese werden direkt in den Fahrzeugen installiert und helfen Fahrern und Betreibern, das Fahrzeuggewicht in Echtzeit zu überwachen.

3. **Statische Waagen:** Diese traditionellen Waagen befinden sich an Kontrollpunkten und ermöglichen genaue Gewichtsbestimmungen, wenn das Fahrzeug stillsteht.

4. **Automatisierte Fahrzeugklassifizierungssysteme:** Diese Systeme erfassen und klassifizieren Fahrzeuge anhand ihrer Größe, Achsenzahl und Gewicht, wodurch sie die Einhaltung der Gewichtsbeschränkungen sicherstellen.

5. **Verkehrsmanagement-Systeme:** Diese helfen, den Verkehrsfluss zu steuern und Engpässe zu vermeiden, die bei der Gewichtskontrolle auftreten könnten.

Durch die Kombination dieser Technologien stellt IRD sicher, dass Terminals effizient arbeiten und die gesetzlichen Gewichtsbeschränkungen eingehalten werden.",False,1,technology,other,134,231.0,0.5800865800865801,0,0.0,0.2926780522513973,3.0160607139586952,0.0,0.6474329269239293,166,231.0,0.7186147186147186,0,0.0,0.2588404675910637,3.543813290952385,0.0,0.5669003819452082,134,231.0,0.5800865800865801,0,0.0,0.2926780522513973,3.0160607139586952,0.0,0.6474329269239293,4.090909090909091,5.0,0.0,1,2.6842105263157894,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
67,en,de,What was artistic swimming previously known as?,Wie wurde Kunstturnen früher genannt?,Artistic swimming was previously known as synchronized swimming. The name change was made to better reflect the sport's artistic elements and to align with other artistic sports. The International Swimming Federation (FINA) officially adopted the new name in 2017.,"Kunstturnen wurde früher oft als „Geräteturnen“ bezeichnet. Der Begriff beschreibt die Sportart, bei der Turner und Turnerinnen an verschiedenen Turngeräten wie Boden, Barren, Balken, Ringe, und Pferd Übungen vorführen, die Kraft, Beweglichkeit und Körperbeherrschung erfordern. Der Begriff „Kunstturnen“ hebt zudem den künstlerischen Aspekt der Bewegungen und Choreographien hervor.",False,1,sports,definition,7,15.0,0.4666666666666667,0,0.0,0.6172561565698279,1.2636343826687153,0.0,0.4679295457239338,10,15.0,0.6666666666666666,0,0.0,1.105105515525136,8.571512215904228,0.0,2.5040271640179244,7,15.0,0.4666666666666667,0,0.0,0.6172561565698279,1.2636343826687153,0.0,0.4679295457239338,2.2,2.0,0.0,1,3.0,3.0,0.1428571428571428,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
36,en,de,In which year did the Great Canadian flag debate officially begin?,In welchem Jahr begann die Große Kanadische Flaggendiskussion offiziell?,"The Great Canadian Flag Debate officially began in 1964. This debate led to the adoption of the current national flag of Canada, which was inaugurated on February 15, 1965.","Die Große Kanadische Flaggendiskussion begann offiziell im Jahr 1964. Sie führte zur Einführung der heutigen Nationalflagge Kanadas, die am 15. Februar 1965 erstmals gehisst wurde.",True,3,history,date_time,11,21.0,0.5238095238095238,1,0.1428571428571428,0.6083846988213408,1.2200037331624909,0.0,0.4805186582844871,13,21.0,0.6190476190476191,1,0.1428571428571428,0.5070756354580054,1.4760739508259837,0.0,0.480288183657947,11,21.0,0.5238095238095238,1,0.1428571428571428,0.6083846988213408,1.2200037331624909,0.0,0.4805186582844871,2.7777777777777777,3.0,0.0,1,2.909090909090909,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
59,en,de,In which year did the Whitehaven School become the Whitehaven Academy?,In welchem Jahr wurde die Whitehaven School zur Whitehaven Academy?,Whitehaven School became the Whitehaven Academy in 2014 when it transitioned to academy status under the sponsorship of Bright Tribe Trust.,Die Whitehaven School wurde im Jahr 2014 zur Whitehaven Academy.,True,1,history,date_time,15,21.0,0.7142857142857143,0,0.0,0.3389600430883345,2.8911924779636817,0.0,0.7426061325900469,15,21.0,0.7142857142857143,0,0.0,0.2810723819967872,2.6920855539549424,0.0,0.6674294679767263,15,21.0,0.7142857142857143,0,0.0,0.3389600430883345,2.8911924779636817,0.0,0.7426061325900469,2.909090909090909,4.0,0.0909090909090909,1,2.363636363636364,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
38,en,de,When was the Uniform Residential Landlord and Tenant Act created?,Wann wurde der Uniform Residential Landlord and Tenant Act ausgearbeitet?,"The Uniform Residential Landlord and Tenant Act (URLTA) was created in 1972 by the National Conference of Commissioners on Uniform State Laws, now known as the Uniform Law Commission. The act was designed to standardize and improve the legal relationship between landlords and tenants across different states.","Der Uniform Residential Landlord and Tenant Act wurde 1972 ausgearbeitet. Dieses Gesetz wurde von der Uniform Law Commission entwickelt, um die rechtlichen Beziehungen zwischen Vermietern und Mietern zu standardisieren und zu regeln.",True,1,law,date_time,14,45.0,0.3111111111111111,0,0.0,0.8633386599328648,3.6344729088374583,0.0,1.232827230377594,20,45.0,0.4444444444444444,0,0.0,0.8368400053054149,4.010997161789123,0.0,1.132304987541372,14,45.0,0.3111111111111111,0,0.0,0.8633386599328648,3.6344729088374583,0.0,1.232827230377594,3.2,5.0,0.0,1,3.6,6.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
37,en,de,Who was the first female mayor in Turkey?,Wer war die erste Bürgermeisterin in der Türkei?,"The first female mayor in Turkey was Müfide İlhan. She was elected as the mayor of Mersin in 1950, becoming the first woman to hold such a position in Turkey.","Die erste Bürgermeisterin in der Türkei war Sadiye Hanım, die 1930 zur Bürgermeisterin des Bezirks Mersin gewählt wurde. Sie war damit eine der ersten Frauen in der Türkei, die ein solches Amt innehatte. Dies geschah im Kontext der Reformen, die in der frühen türkischen Republik unter Mustafa Kemal Atatürk durchgeführt wurden, um Frauenrechte zu stärken und die politische Beteiligung von Frauen zu fördern.",False,1,politics,person,14,28.0,0.5,1,0.125,0.3981869005654598,4.645083218897593,0.0,1.2018168128426556,15,28.0,0.5357142857142857,1,0.125,0.3466581712990944,3.683771994073741,0.0,0.9281737071948156,14,28.0,0.5,1,0.125,0.3981869005654598,4.645083218897593,0.0,1.2018168128426556,2.5,3.0,0.0,1,2.625,3.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
44,en,de,What was the specific purpose of a bulk material analyzer located just upstream of the raw mill in cement production?,"Was war der spezifische Zweck eines Schüttgutanalysators, der unmittelbar vor der Rohmühle in der Zementproduktion platziert war?","In cement production, the specific purpose of locating a bulk material analyzer just upstream of the raw mill is to ensure the consistent quality and composition of the raw material mix before it enters the raw mill for grinding. The bulk material analyzer provides real-time analysis of the elemental composition of the raw materials, typically using technologies such as prompt gamma neutron activation analysis (PGNAA) or X-ray fluorescence (XRF).

This real-time data allows plant operators to make immediate adjustments to the raw material mix, optimizing the blending of different materials such as limestone, clay, sand, and iron ore. By ensuring the precise and consistent composition of these inputs, the analyzer helps maintain the desired chemical proportions necessary for producing clinker with the desired properties, leading to higher quality cement. Additionally, this optimization contributes to increased efficiency in the kiln, reduced energy consumption, and minimized emissions by avoiding over- or underuse of corrective materials.","Ein Schüttgutanalysator, der unmittelbar vor der Rohmühle in der Zementproduktion platziert wird, dient in erster Linie der Überwachung und Optimierung der Zusammensetzung der Rohmaterialien, die in die Mühle gelangen. Der spezifische Zweck eines solchen Analysators umfasst folgende Aspekte:

1. **Qualitätskontrolle**: Sicherstellung, dass die chemische Zusammensetzung der Rohmaterialien innerhalb der vorgegebenen Spezifikationen liegt.

2. **Prozessoptimierung**: Durch genaue Informationen über die Zusammensetzung der Materialien kann der Produktionsprozess in Echtzeit angepasst werden, um die Effizienz der Mühle zu maximieren.

3. **Ressourceneffizienz**: Minimierung von Materialverschwendung und Energieverbrauch, indem nur die erforderlichen Korrekturen vorgenommen werden.

4. **Konsistente Zementqualität**: Unterstützung bei der Herstellung eines Zements mit gleichbleibender Qualität, was für die weiteren Schritte der Zementherstellung und die Zufriedenheit der Endkunden entscheidend ist.

5. **Vorausschauende Wartung**: Identifizierung von Abweichungen, die auf mögliche Probleme im Produktionsprozess hindeuten könnten, und damit Reduzierung von Ausfallzeiten.

Insgesamt trägt der Schüttgutanalysator erheblich zur Effizienz und Kosteneffektivität der Zementproduktion bei.",False,1,technology,scientific_technical,82,190.0,0.431578947368421,3,0.15,0.3242306913706462,5.184128136929171,0.0,0.9096577928839504,101,190.0,0.531578947368421,3,0.15,0.3496289221998381,3.878671147273301,0.0,0.695597723246383,82,190.0,0.431578947368421,3,0.15,0.3242306913706462,5.184128136929171,0.0,0.9096577928839504,3.8333333333333335,5.0,0.0,1,3.15,8.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
65,en,de,In what year was Greg Brown's album One More Goodnight Kiss released?,In welchem Jahr wurde Greg Browns Album Ein letzter Gute-Nacht-Kuss veröffentlicht?,"Greg Brown's album ""One More Goodnight Kiss"" was released in 1988.","Greg Browns Album ""Ein letzter Gute-Nacht-Kuss"" wurde im Jahr 1997 veröffentlicht.",False,1,arts,date_time,37,55.0,0.6727272727272727,0,0.0,0.4120833717192347,2.2997457152540264,0.0,0.6408777681206607,44,55.0,0.8,0,0.0,0.3273789432958446,1.8448633135339596,0.0,0.5085305969969863,37,55.0,0.6727272727272727,0,0.0,0.4120833717192347,2.2997457152540264,0.0,0.6408777681206607,3.8666666666666663,4.0,0.0,1,2.5384615384615383,4.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
35,en,de,What was the name of Nellie McKay's record label when Pretty Little Head was released?,"Wie hieß Nellie McKays Plattenlabel, als Pretty Little Head veröffentlicht wurde?","Nellie McKay released ""Pretty Little Head"" on her own record label, titled Hungry Mouse.","Als Nellie McKay ihr Album ""Pretty Little Head"" veröffentlichte, geschah dies letztendlich auf ihrem eigenen Label namens Hungry Mouse, nachdem sie sich von Columbia Records getrennt hatte.",True,1,history,organization,35,78.0,0.4487179487179487,1,0.0769230769230769,0.5617435778486497,6.1788899897294165,0.0,1.2887083532576618,43,78.0,0.5512820512820513,1,0.0769230769230769,0.4906593168789333,4.45290822066866,0.0,0.9822010370744584,35,78.0,0.4487179487179487,1,0.0769230769230769,0.5617435778486497,6.1788899897294165,0.0,1.2887083532576618,3.5,4.0,0.0,1,4.0625,5.0,0.0,1,Indo-European,Germanic,Indo-European,Germanic,LATIN,6949,7087876,LATIN,5100,3067614
